"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10068","1068","STR","-2.61712016523393E-12","0","194.024656251846","0","-239.263385971921","0"
"10068","1068","STR","-1.91697482614154E-12","0","354.243779845906","0","-419.667457733287","0"
"10068","1069","STR","1.91697482614154E-12","0","-352.618779607488","0","242.951818667084","0"
"10068","1069","STR","2.61712016523393E-12","0","-192.399656013428","0","142.657307515591","0"
"10069","1069","STR","-1.7539078223588E-12","0","192.399656013428","0","-142.657307515591","0"
"10069","1069","STR","-1.62419820654312E-12","0","352.618779607488","0","-242.951818667084","0"
"10069","1070","STR","1.62419820654312E-12","0","-350.993779369069","0","67.0486789170123","0"
"10069","1070","STR","1.7539078223588E-12","0","-190.774655775009","0","46.8637296226719","0"
"10070","1070","STR","-1.72744591359743E-12","0","190.774655775009","0","-46.8637296226719","0"
"10070","1070","STR","-1.64835101804318E-12","0","350.993779369069","0","-67.0486789170123","0"
"10070","1071","STR","1.64835101804318E-12","0","-349.36877913065","0","-108.041963717607","0"
"10070","1071","STR","1.72744591359743E-12","0","-189.14965553659","0","-48.1173505334138","0"
"10071","1071","STR","-1.94033890009714E-12","0","189.14965553659","0","48.1173505334138","0"
"10071","1071","STR","-1.45801420892922E-12","0","349.36877913065","0","108.041963717607","0"
"10071","1072","STR","1.45801420892922E-12","0","-347.743780084325","0","-282.320102988639","0"
"10071","1072","STR","1.94033890009714E-12","0","-187.524656490265","0","-142.285925955079","0"
"10072","1072","STR","-2.05491032200887E-12","0","76.819660381256","0","142.285925955079","0"
"10072","1072","STR","-1.68988044304399E-12","0","237.038783975316","0","282.320102988639","0"
"10072","1073","STR","1.68988044304399E-12","0","-235.413783736897","0","-400.433250464218","0"
"10072","1073","STR","2.05491032200887E-12","0","-75.1946601428374","0","-180.289512605793","0"
"10073","1073","STR","-1.93511071356462E-12","0","75.1946601428374","0","180.289512605793","0"
"10073","1073","STR","-2.39255419820331E-12","0","235.413783736897","0","400.433250464218","0"
"10073","1074","STR","2.39255419820331E-12","0","-233.788783498479","0","-517.733881986684","0"
"10073","1074","STR","1.93511071356462E-12","0","-73.5696599044188","0","-217.480581099156","0"
"10074","1074","STR","-1.84435165745811E-12","0","73.5696599044188","0","217.480581099156","0"
"10074","1074","STR","-1.86355391420684E-12","0","233.788783498479","0","517.733881986684","0"
"10074","1075","STR","1.86355391420684E-12","0","-232.16378326006","0","-634.222028914657","0"
"10074","1075","STR","1.84435165745811E-12","0","-71.9446596660002","0","-253.859168221703","0"
"10075","1075","STR","-1.85041000053566E-12","0","71.9446596660002","0","253.859168221703","0"
"10075","1075","STR","-1.56391347706034E-12","0","232.16378326006","0","634.222028914657","0"
"10075","1076","STR","1.56391347706034E-12","0","-230.538783617688","0","-749.897675455723","0"
"10075","1076","STR","1.85041000053566E-12","0","-70.3196600236281","0","-289.425254780655","0"
"10076","1076","STR","-1.17965432018955E-12","0","70.3196600236281","0","289.425254780655","0"
